mbs;postupak;datum_stecaja
10065803;1;
10065846;1;
10065934;1;
10065959;1;
10065967;1;
10065975;7;
10066009;1;
10066017;1;
10066041;1;
10066084;1;
10066092;1;
10066105;1;
10066156;1;
10066172;1;
10066197;1;
10066201;1;
10066228;1;
10066277;1;
10066285;1;
10066308;1;
10066316;1;
10066324;1;
10066373;1;
10066381;1;
10066496;1;
10066515;1;
10066558;1;
10066646;1;
10066654;1;
10066679;3;
10066695;1;
10066700;1;
10066759;1;
10066847;1;
10066863;1;
10066919;1;
10066978;1;
10067028;1;
10067069;1;
10067085;1;
10067093;1;
10067108;1;
10067165;1;
10067181;1;
10067212;1;
10067245;1;
10067253;1;
10067261;1;
10067288;1;
10067315;1;
10067331;1;
10067340;1;
10067358;1;
10067374;1;
10067411;1;
10067446;1;
10067479;1;
10067495;1;
10067500;3;
10067518;1;
10067606;1;
10067622;1;
10067647;1;
10067655;1;
10067671;1;
10067698;1;
10067727;1;
10067743;1;
10067786;1;
10067794;1;
10067809;1;
10067817;1;
10067841;1;
10067868;1;
10067884;1;
10067892;1;
10067921;1;
10067930;1;
10067956;1;
10067972;3;
10067989;1;
10068029;1;
10068053;1;
10068061;1;
10068115;1;
10068123;1;
10068140;1;
10068158;1;
10068262;1;
10068318;1;
10068326;1;
10068359;1;
10068375;1;
10068447;1;
10068463;1;
10068480;1;
10068519;1;
10068535;1;
10068560;1;
10068586;1;
10068594;1;
10068609;1;
10068633;1;
10068668;1;
10068692;1;
10068713;1;
10068721;1;
10068730;1;
10068748;1;
10068756;1;
10068772;1;
10068973;1;
10068990;1;
10069007;1;
10069015;1;
10069031;1;
10069082;1;
10069154;1;
10069187;1;
10069234;1;
10069242;1;
10069259;1;
10069267;1;
10069275;1;
10069283;1;
10069355;1;
10069402;1;
10069451;1;
10069478;1;
10069533;1;
10069568;1;
10069576;1;
10069630;1;
10069648;1;
10069664;1;
10069672;1;
10069697;1;
10069728;1;
10069752;1;
10069808;1;
10069824;1;
10069865;1;
10069890;1;
10069904;1;
10069912;1;
10069929;1;
10069961;1;
10069970;1;
10069988;1;
10070089;5;
10070097;1;
10070101;1;
10070110;1;
10070169;1;
10070177;1;
10070193;1;
10070224;1;
10070249;1;
10070290;1;
10070304;1;
10070329;1;
10070337;1;
10070345;1;
10070361;1;
10070370;1;
10070407;3;
10070415;1;
10070423;1;
10070431;1;
10070466;1;
10070546;1;
10070562;1;
10070642;1;
10070659;1;
10070683;1;
10070691;1;
10070722;1;
10070739;1;
10070763;5;
10070835;1;
10070878;1;
10070933;1;
10070941;1;
10070992;1;
10071024;1;
10071090;1;
10071129;1;
10071137;1;
10071145;1;
10071170;1;
10071223;5;
10071231;1;
10071266;1;
10071274;1;
10071311;1;
10071320;1;
10071338;1;
10071418;1;
10071434;1;
10071467;1;
10071483;1;
10071506;1;
10071539;1;
10071555;1;
10071580;5;
10071619;1;
10071627;1;
10071660;1;
10071694;1;
10071717;1;
10071741;1;
10071750;1;
10071805;1;
10071821;1;
10071848;1;
10071928;1;
10071944;1;
10071952;1;
10071993;1;
10072020;1;
10072038;1;
10072118;1;
10072126;1;
10072134;1;
10072159;1;
10072183;1;
10072247;1;
10072255;1;
10072263;1;
10072271;1;
10072280;1;
10072441;1;
10072476;1;
10072484;1;
10072505;2;2017-10-04T22:00:00Z
10072513;1;
10072530;1;
10072589;1;
10072597;1;
10072628;2;2018-07-18T22:00:00Z
10072636;1;
10072644;1;
10072693;1;
10072708;1;
10072724;1;
10072773;1;
10072812;1;
10072853;1;
10072861;1;
10072923;1;
10072931;1;
10072974;1;
10072999;1;
10073022;1;
10073039;1;
10073047;2;2017-02-09T23:00:00Z
10073055;1;
10073080;1;
10073102;1;
10073135;1;
10073151;1;
10073178;1;
10073186;1;
10073241;1;
10073268;1;
10073276;1;
10073292;1;
10073305;1;
10073330;1;
10073364;1;
10073389;1;
10073397;1;
10073444;1;
10073485;1;
10073493;1;
10073516;1;
10073565;1;
10073573;1;
10073629;1;
10073637;1;
10073645;1;
10073688;1;
10073766;1;
10073838;1;
10073846;1;
10073862;1;
10073879;1;
10073887;1;
10073895;1;
10073926;1;
10073959;1;
10073975;1;
10073983;1;
10074017;1;
10074041;1;
10074068;1;
10074092;1;
10074156;1;
10074164;3;
10074172;1;
10074189;1;
10074201;1;
10074244;1;
10074293;1;
10074357;1;
10074381;1;
10074390;1;
10074404;1;
10074429;1;
10074445;1;
10074461;1;
10074488;1;
10074620;1;
10074700;1;
10074726;1;
10074734;1;
10074759;1;
10074775;1;
10074783;1;
10074814;1;
10074880;1;
10074898;1;
10074935;1;
10074960;1;
10074986;3;
10075010;1;
10075028;1;
10075044;1;
10075052;1;
10075149;1;
10075157;3;
10075165;1;
10075181;2;2017-10-17T22:00:00Z
10075204;1;
10075212;1;
10075253;1;
10075288;1;
10075296;1;
10075323;1;
10075331;1;
10075340;1;
10075358;1;
10075366;1;
10075374;1;
10075399;1;
10075438;1;
10075454;1;
10075462;2;2017-11-28T23:00:00Z
10075479;1;
10075534;1;
10075559;1;
10075567;1;
10075583;1;
10075591;1;
10075614;1;
10075647;1;
10075655;1;
10075663;1;
10075680;1;
10075702;1;
10075719;1;
10075735;1;
10075760;1;
10075778;1;
10075825;1;
10075833;7;
10075850;5;
10075876;1;
10075884;1;
10075892;1;
10075972;1;
10076053;1;
10076107;1;
10076123;1;
10076140;1;
10076158;1;
10076166;1;
10076174;1;
10076203;1;
10076287;3;
10076295;1;
10076334;1;
10076342;1;
10076359;1;
10076367;1;
10076375;1;
10076422;1;
10076471;1;
10076498;1;
10076502;1;
10076527;3;
10076578;1;
10076586;1;
10076594;1;
10076625;1;
10076668;1;
10076684;1;
10076692;3;
10076721;1;
10076730;1;
10076772;1;
10076789;1;
10076836;1;
10076852;1;
10076885;1;
10076893;1;
10076908;1;
10076916;1;
10076932;1;
10076949;1;
10076957;1;
10076965;1;
10077040;1;
10077082;1;
10077099;1;
10077103;2;2017-03-21T23:00:00Z
10077120;1;
10077146;1;
10077179;1;
10077187;1;
10077234;1;
10077275;1;
10077314;1;
10077347;1;
10077355;1;
10077398;1;
10077435;1;
10077460;1;
10077478;1;
10077494;1;
10077509;1;
10077541;1;
10077605;1;
10077621;1;
10077664;1;
10077736;1;
10077744;7;
10077752;1;
10077785;1;
10077793;5;
10077865;1;
10077873;1;
10077881;1;
10077890;1;
10077929;1;
10077937;1;
10077953;1;
10077961;1;
10077970;1;
10078000;1;
10078018;1;
10078026;1;
10078034;1;
10078059;1;
10078106;1;
10078139;1;
10078147;1;
10078163;1;
10078180;1;
10078198;1;
10078227;1;
10078235;1;
10078251;1;
10078260;1;
10078278;1;
10078309;1;
10078325;1;
10078341;1;
10078392;1;
10078405;1;
10078413;1;
10078448;1;
10078472;1;
10078544;1;
10078552;1;
10078569;1;
10078577;1;
10078665;1;
10078704;1;
10078712;1;
10078729;1;
10078737;1;
10078753;1;
10078807;1;
10078815;1;
10078823;1;
10078858;1;
10078866;1;
10078874;1;
10078903;1;
10078938;1;
10078995;1;
10079019;1;
10079035;1;
10079051;1;
10079078;1;
10079125;1;
10079133;1;
10079150;1;
10079168;1;
10079176;1;
10079213;1;
10079256;1;
10079272;1;
10079289;1;
10079301;1;
10079352;1;
10079369;1;
10079424;1;
10079449;1;
10079457;2;2016-05-11T22:00:00Z
10079473;1;
10079504;1;
10079537;1;
10079553;1;
10079561;1;
10079588;1;
10079607;1;
10079623;1;
10079631;2;2016-03-14T23:00:00Z
10079666;1;
10079703;1;
10079711;1;
10079754;2;2016-11-03T23:00:00Z
10079762;1;
10079800;1;
10079826;1;
10079842;1;
10079859;1;
10079891;1;
10079906;1;
10079922;1;
10079939;1;
10079947;1;
10079955;1;
10079971;2;2019-02-03T23:00:00Z
10079980;1;
10080047;2;2016-08-28T22:00:00Z
10080055;1;
10080063;1;
10080080;3;
10080098;1;
10080119;1;
10080143;1;
10080178;1;
10080186;1;
10080194;1;
10080209;1;
10080217;1;
10080233;1;
10080241;1;
10080292;2;2017-08-17T22:00:00Z
10080321;1;
10080330;1;
10080356;1;
10080364;1;
10080389;2;2018-03-18T23:00:00Z
10080397;1;
10080401;1;
10080428;1;
10080436;2;2019-09-17T22:00:00Z
10080452;1;
10080549;1;
10080565;1;
10080612;4;
10080637;1;
10080653;1;
10080670;1;
10080707;1;
10080715;1;
10080723;1;
10080740;1;
10080799;1;
10080811;2;2019-04-02T22:00:00Z
10080838;1;
10080846;1;
10080854;1;
10080879;1;
10080887;1;
10080900;1;
10080926;1;
10080942;1;
10080959;1;
10080967;2;2020-02-18T23:00:00Z
10080975;1;
10080983;2;2020-02-16T23:00:00Z
10081017;1;
10081068;1;
10081076;1;
10081092;1;
10081105;1;
10081130;1;
10081156;1;
10081164;1;
10081197;2;2018-06-04T22:00:00Z
10081201;1;
10081210;1;
10081228;1;
10081244;1;
10081252;1;
10081316;1;
10081324;1;
10081349;1;
10081365;1;
10081373;1;
10081390;1;
10081404;1;
10081445;1;
10081470;1;
10081488;1;
10081507;2;2018-07-03T22:00:00Z
10081515;1;
10081531;1;
10081566;1;
10081599;1;
10081603;1;
10081662;1;
10081679;1;
10081687;1;
10081695;1;
10081726;1;
10081767;1;
10081783;1;
10081791;1;
10081822;1;
10081855;1;
10081863;2;2018-07-05T22:00:00Z
10081902;1;
10081927;1;
10081935;1;
10081951;1;
10081978;1;
10081994;1;
10082010;1;
10082085;1;
10082093;1;
10082108;1;
10082116;1;
10082124;1;
10082190;1;
10082212;1;
10082237;1;
10082245;1;
10082253;1;
10082270;1;
10082288;1;
10082296;1;
10082307;1;
10082323;4;
10082340;1;
10082358;1;
10082366;1;
10082374;1;
10082382;1;
10082399;1;
10082411;1;
10082420;1;
10082438;1;
10082454;1;
10082479;1;
10082495;1;
10082526;1;
10082534;1;
10082559;1;
10082567;1;
10082575;1;
10082583;1;
10082647;1;
10082655;1;
10082671;1;
10082680;1;
10082698;1;
10082719;1;
10082727;1;
10082735;1;
10082743;1;
10082751;1;
10082760;1;
10082778;1;
10082794;1;
10082809;1;
10082833;1;
10082850;1;
10082868;1;
10082884;1;
10082892;1;
10082905;1;
10082948;1;
10082989;1;
10083012;1;
10083029;1;
10083037;1;
10083045;1;
10083053;1;
10083061;1;
10083070;1;
10083088;1;
10083096;1;
10083115;1;
10083123;1;
10083140;1;
10083174;1;
10083182;1;
10083199;1;
10083203;1;
10083211;1;
10083220;1;
10083238;1;
10083246;1;
10083262;1;
10083279;1;
10083287;1;
10083318;1;
10083334;1;
10083359;1;
10083367;1;
10083375;1;
10083383;1;
10083391;1;
10083406;1;
10083414;1;
10083422;1;
10083439;1;
10083463;1;
10083471;1;
10083498;1;
10083502;1;
10083527;1;
10083535;1;
10083543;1;
10083551;1;
10083560;1;
10083578;1;
10083586;1;
10083594;1;
10083633;1;
10083641;1;
10083650;1;
10083684;1;
10083705;1;
10083713;1;
10083730;1;
10083756;1;
10083764;1;
10083772;1;
10083836;1;
10083852;1;
10083869;1;
10083877;1;
10083893;1;
10083908;1;
10083924;1;
10083932;1;
10083965;1;
10083973;1;
10084015;1;
10084023;1;
10084040;1;
10084058;1;
10084066;1;
10084082;1;
10084154;1;
10084179;1;
10084195;1;
10084218;1;
10084226;1;
10084234;1;
10084259;1;
10084275;3;
10084283;1;
10084314;1;
10084355;1;
10084363;1;
10084371;1;
10084460;1;
10084486;1;
10084509;1;
10084550;1;
10084568;1;
10084576;1;
10084584;1;
10084592;1;
10084605;1;
10084613;1;
10084621;1;
10084656;1;
10084697;1;
10084701;1;
10084710;1;
10084728;1;
10084736;1;
10084744;1;
10084769;1;
10084785;1;
10084793;1;
10084808;1;
10084816;1;
10084849;1;
10084857;1;
10084904;1;
10084912;1;
10084953;1;
10084961;1;
10085075;1;
10085083;1;
10085091;1;
10085114;1;
10085147;1;
10085171;1;
10085180;1;
10085198;1;
10085309;1;
10085325;1;
10085341;1;
10085368;1;
10085376;1;
10085405;1;
10085421;1;
10085448;3;
10085528;1;
10085536;1;
10085585;1;
10085608;1;
10085616;1;
10085624;1;
10085632;1;
10085729;1;
10085737;1;
10085745;1;
10085761;1;
10085770;3;
10085788;1;
10085858;1;
10085882;1;
10085899;1;
10086035;1;
10086043;1;
10086051;1;
10086060;1;
10086078;1;
10086086;1;
10086117;1;
10086125;1;
10086133;1;
10086192;1;
10086213;1;
10086221;1;
10086230;1;
10086272;1;
10086297;1;
10086328;1;
10086336;1;
10086344;1;
10086352;1;
10086369;1;
10086377;1;
10086385;1;
10086408;1;
10086424;1;
10086432;1;
10086457;1;
10086465;1;
10086490;1;
10086504;1;
10086529;1;
10086537;1;
10086553;1;
10086607;1;
10086623;1;
10086640;1;
10086658;1;
10086666;1;
10086682;1;
10086711;1;
10086720;1;
10086787;1;
10086795;1;
10086818;1;
10086826;1;
10086834;1;
10086842;1;
10086883;1;
10086947;1;
10086955;1;
10087005;1;
10087030;1;
10087048;1;
10087056;1;
10087072;1;
10087089;1;
10087097;1;
10087110;1;
10087128;1;
10087144;1;
10087185;1;
10087224;1;
10087249;1;
10087304;1;
10087337;1;
10087345;3;
10087361;1;
10087388;1;
10087407;1;
10087415;1;
10087423;1;
10087458;1;
10087482;1;
10087499;1;
10087503;1;
10087511;1;
10087538;1;
10087579;1;
10087618;1;
10087626;1;
10087634;1;
10087642;1;
10087667;1;
10087683;1;
10087714;1;
10087763;1;
10087771;1;
10087819;1;
10087835;1;
10087843;1;
10087851;1;
10087878;3;
10087886;1;
10087941;1;
10087950;1;
10087968;1;
10087992;1;
10088008;1;
10088016;1;
10088032;3;
10088081;3;
10088090;1;
10088104;1;
10088129;1;
10088145;1;
10088161;1;
10088170;1;
10088188;1;
10088196;1;
10088207;1;
10088215;1;
10088258;1;
10088311;1;
10088320;1;
10088338;1;
10088362;1;
10088379;1;
10088395;1;
10088442;1;
10088483;1;
10088491;1;
10088514;1;
10088539;1;
10088619;1;
10088660;1;
10088694;1;
10088725;1;
10088733;1;
10088784;1;
10088805;1;
10088813;1;
10088821;1;
10088848;1;
10088856;1;
10088864;1;
10088910;1;
10088928;1;
10088936;1;
10088952;3;
10088993;1;
10089011;1;
10089020;1;
10089046;1;
10089100;1;
10089118;1;
10089126;1;
10089134;1;
10089167;1;
10089206;1;
10089222;1;
10089255;3;
10089271;1;
10089302;1;
10089335;1;
10089378;1;
10089394;1;
10089409;1;
10089433;1;
10089441;1;
10089476;1;
10089505;1;
10089530;1;
10089548;1;
10089556;1;
10089597;1;
10089610;1;
10089628;1;
10089636;1;
10089644;1;
10089652;1;
10089669;3;
10089677;1;
10089685;1;
10089693;1;
10089716;1;
10089732;1;
10089781;1;
10089804;1;
10089812;1;
10089837;1;
10089853;1;
10089861;1;
10089870;1;
10089888;1;
10089907;1;
10089940;1;
10089958;1;
10089966;1;
10089974;1;
10089982;1;
10090052;2;2019-02-11T23:00:00Z
10090069;1;
10090093;1;
10090116;1;
10090132;1;
10090149;1;
10090157;1;
10090173;1;
10090181;1;
10090190;1;
10090204;1;
10090212;1;
10090237;1;
10090245;1;
10090270;1;
10090296;1;
10090323;1;
10090366;1;
10090382;3;
10090403;1;
10090411;1;
10090438;1;
10090446;1;
10090526;1;
10090534;1;
10090567;1;
10090575;1;
10090591;1;
10090622;1;
10090639;1;
10090655;3;
10090671;1;
10090727;1;
10090743;1;
10090760;1;
10090786;1;
10090794;1;
10090817;1;
10090868;1;
10090884;1;
10090930;1;
10090956;1;
10090972;3;
10091012;1;
10091029;1;
10091053;1;
10091061;1;
10091070;1;
10091096;1;
10091107;1;
10091123;1;
10091140;1;
10091158;1;
10091199;1;
10091203;1;
10091211;1;
10091238;1;
10091254;1;
10091262;1;
10091279;2;2016-06-08T22:00:00Z
10091295;1;
10091300;1;
10091318;1;
10091326;1;
10091334;1;
10091342;1;
10091367;1;
10091391;1;
10091422;1;
10091447;1;
10091471;1;
10091480;1;
10091498;1;
10091527;1;
10091535;1;
10091543;1;
10091609;1;
10091617;1;
10091625;1;
10091633;1;
10091641;1;
10091668;1;
10091705;1;
10091713;1;
10091721;1;
10091730;1;
10091748;1;
10091789;1;
10091797;1;
10091810;1;
10091828;1;
10091852;1;
10091869;1;
10091885;1;
10091893;1;
10091916;1;
10091924;1;
10091957;1;
10091965;1;
10091973;1;
10091981;1;
10092007;1;
10092023;1;
10092031;1;
10092040;6;
10092066;1;
10092099;1;
10092111;1;
10092120;1;
10092138;1;
10092187;1;
10092195;1;
10092234;1;
10092242;1;
10092291;1;
10092306;1;
10092314;1;
10092322;1;
10092339;1;
10092347;1;
10092371;1;
10092380;1;
10092402;1;
10092419;1;
10092427;1;
10092435;1;
10092443;1;
10092460;1;
10092486;1;
10092494;1;
10092509;1;
10092525;1;
10092533;1;
10092541;1;
10092592;1;
10092613;1;
10092621;1;
10092648;1;
10092664;1;
10092672;1;
10092689;1;
10092697;1;
10092710;1;
10092736;1;
10092744;1;
10092769;1;
10092808;1;
10092865;1;
10092881;1;
10092890;1;
10092904;1;
10092912;3;
10092945;1;
10092988;1;
10092996;1;
10093000;1;
10093018;1;
10093034;1;
10093042;1;
10093067;1;
10093075;1;
10093106;1;
10093114;1;
10093122;1;
10093163;1;
10093180;1;
10093198;1;
10093235;1;
10093251;1;
10093260;1;
10093278;3;
10093286;1;
10093294;1;
10093341;1;
10093368;1;
10093376;1;
10093392;1;
10093405;1;
10093430;1;
10093448;1;
10093464;1;
10093472;1;
10093497;3;
10093501;1;
10093510;1;
10093528;1;
10093536;1;
10093577;1;
10093608;1;
10093616;3;
10093649;1;
10093657;1;
10093665;1;
10093690;1;
10093712;1;
10093729;1;
10093737;1;
10093745;1;
10093788;1;
10093807;1;
10093815;1;
10093858;1;
10093874;1;
10093882;3;
10093911;1;
10093920;1;
10093938;1;
10093946;1;
10093962;1;
10094019;1;
10094035;3;
10094051;1;
10094060;1;
10094078;1;
10094094;1;
10094109;3;
10094125;1;
10094176;1;
10094184;1;
10094192;1;
10094248;1;
10094264;1;
10094272;1;
10094289;1;
10094310;1;
10094328;1;
10094344;1;
10094352;1;
10094369;1;
10094393;1;
10094408;1;
10094424;1;
10094432;1;
10094457;1;
10094473;1;
10094481;1;
10094490;1;
10094504;1;
10094529;1;
10094537;1;
10094561;1;
10094588;1;
10094596;1;
10094607;1;
10094623;1;
10094631;1;
10094640;1;
10094658;1;
10094674;6;
10094682;1;
10094699;1;
10094703;1;
10094711;1;
10094746;1;
10094754;1;
10094787;1;
10094795;1;
10094818;1;
10094826;1;
10094834;1;
10094867;1;
10094875;1;
10094891;1;
10094906;1;
10094914;1;
10094922;1;
10094939;1;
10094947;1;
10094955;1;
10094963;1;
10094980;1;
10095005;1;
10095013;1;
10095021;1;
10095048;1;
10095056;1;
10095064;1;
10095089;1;
10095097;1;
10095110;1;
10095128;1;
10095136;1;
10095144;1;
10095169;1;
10095185;1;
10095208;1;
10095216;1;
10095224;6;
10095232;1;
10095249;1;
10095257;1;
10095281;1;
10095312;1;
10095329;1;
10095337;1;
10095345;1;
10095353;1;
10095370;1;
10095396;1;
10095415;1;
10095423;1;
10095431;1;
10095466;1;
10095474;1;
10095499;3;
10095520;1;
10095538;1;
10095546;1;
10095562;3;
10095587;1;
10095600;1;
10095618;1;
10095626;3;
10095634;1;
10095683;1;
10095691;1;
10095747;1;
10095755;1;
10095763;1;
10095771;1;
10095798;1;
10095835;1;
10095843;1;
10095878;1;
10095886;1;
10095894;1;
10095933;1;
10095941;1;
10095950;1;
10095984;1;
10095992;1;
10096008;1;
10096032;1;
10096065;1;
10096073;1;
10096081;1;
10096090;1;
10096104;1;
10096112;1;
10096129;1;
10096153;1;
10096161;3;
10096170;1;
10096188;1;
10096196;1;
10096207;1;
10096215;1;
10096223;1;
10096231;1;
10096282;1;
10096299;1;
10096320;1;
10096338;1;
10096346;1;
10096362;1;
10096387;3;
10096395;1;
10096400;1;
10096418;1;
10096426;1;
10096434;1;
10096442;1;
10096459;1;
10096467;1;
10096491;1;
10096547;1;
10096555;1;
10096571;1;
10096580;1;
10096598;1;
10096602;1;
10096619;1;
10096627;1;
10096635;1;
10096651;1;
10096678;1;
10096686;1;
10096709;1;
10096717;1;
10096725;1;
10096733;1;
10096741;1;
10096750;1;
10096768;1;
10096776;1;
10096792;1;
10096813;1;
10096830;1;
10096848;1;
10096856;1;
10096872;1;
10096897;1;
10096910;1;
10096928;1;
10096944;1;
10096952;1;
10096969;1;
10096977;1;
10097003;1;
10097020;1;
10097038;1;
10097046;3;
10097062;1;
10097079;1;
10097126;1;
10097134;1;
10097142;1;
10097159;3;
10097167;1;
10097175;1;
10097183;1;
10097191;1;
10097206;1;
10097222;1;
10097255;1;
10097263;1;
10097271;1;
10097298;1;
10097302;1;
10097319;1;
10097327;1;
10097343;1;
10097351;1;
10097360;1;
10097378;1;
10097386;1;
10097394;3;
10097409;1;
10097417;1;
10097425;1;
10097433;1;
10097441;1;
10097450;1;
10097468;1;
10097476;1;
10097492;1;
10097548;1;
10097564;1;
10097572;1;
10097589;1;
10097597;1;
10097601;1;
10097628;1;
10097636;1;
10097669;1;
10097677;1;
10097685;1;
10097693;1;
10097708;1;
10097724;1;
10097732;1;
10097749;1;
10097757;1;
10097765;1;
10097773;1;
10097781;1;
10097790;1;
10097829;1;
10097845;1;
10097853;1;
10097861;1;
10097888;1;
10097896;1;
10097907;1;
10097915;1;
10097923;1;
10097931;3;
10097940;1;
10097958;1;
10097982;1;
10097999;1;
10098014;1;
10098022;1;
10098039;1;
10098047;1;
10098055;1;
10098063;1;
10098080;1;
10098102;1;
10098119;1;
10098127;1;
10098135;1;
10098143;3;
10098178;1;
10098186;1;
10098194;1;
10098217;1;
10098225;1;
10098233;1;
10098241;1;
10098250;1;
10098268;1;
10098276;1;
10098292;1;
10098305;1;
10098313;1;
10098330;1;
10098348;1;
10098356;1;
10098364;1;
10098372;1;
10098389;1;
10098397;1;
10098410;1;
10098428;1;
10098469;1;
10098477;1;
10098485;1;
10098516;1;
10098524;1;
10098532;1;
10098549;3;
10098557;1;
10098573;1;
10098590;1;
10098604;1;
10098612;1;
10098629;1;
10098645;1;
10098670;1;
10098696;1;
10098707;1;
10098715;1;
10098723;1;
10098731;1;
10098740;1;
10098758;1;
10098766;1;
10098811;1;
10098820;1;
10098846;1;
10098854;1;
10098862;1;
10098879;3;
10098887;1;
10098900;1;
10098918;1;
10098942;1;
10098959;1;
10098967;1;
10098991;1;
10099017;1;
10099033;1;
10099041;1;
10099050;1;
10099068;1;
10099076;1;
10099084;1;
10099105;1;
10099113;1;
10099121;1;
10099148;1;
10099156;1;
10099172;1;
10099197;1;
10099201;1;
10099210;1;
10099228;1;
10099244;1;
10099252;1;
10099277;3;
10099293;1;
10099308;1;
10099324;7;
10099332;1;
10099357;1;
10099365;1;
10099381;1;
10099390;1;
10099412;1;
10099429;1;
10099437;1;
10099445;1;
10099453;1;
10099461;1;
10099470;1;
10099488;1;
10099496;1;
10099507;1;
10099515;1;
10099523;1;
10099531;1;
10099558;1;
10099599;1;
10099603;1;
10099620;1;
10099646;1;
10099654;1;
10099662;1;
10099679;1;
10099687;1;
10099695;1;
10099700;1;
10099718;1;
10099726;1;
10099767;1;
10099775;1;
10099783;1;
10099806;1;
10099814;1;
10099822;1;
10099839;1;
10099847;1;
10099855;1;
10099863;1;
10099871;1;
10099898;3;
10099902;1;
10099919;1;
10099927;1;
10099960;2;2018-03-19T23:00:00Z
10099986;1;
10099994;1;
10100008;1;
10100016;1;
10100024;1;
10100049;1;
10100057;1;
10100065;1;
10100073;1;
10100081;1;
10100090;1;
10100104;2;2018-03-21T23:00:00Z
10100112;1;
10100145;1;
10100153;1;
10100188;1;
10100196;1;
10100215;3;
10100223;1;
10100231;1;
10100240;1;
10100266;1;
10100282;1;
10100299;1;
10100303;1;
10100320;1;
10100338;1;
10100354;1;
10100362;1;
10100387;1;
10100395;1;
10100400;1;
10100418;1;
10100426;1;
10100434;1;
10100442;1;
10100467;1;
10100483;1;
10100491;1;
10100514;1;
10100522;1;
10100539;1;
10100547;3;
10100555;1;
10100563;1;
10100571;1;
10100580;1;
10100598;1;
10100602;1;
10100619;1;
10100627;1;
10100635;1;
10100643;1;
10100651;1;
10100660;1;
10100678;1;
10100686;1;
10100709;1;
10100733;1;
10100741;1;
10100750;1;
10100768;1;
10100776;1;
10100784;1;
10100792;1;
10100813;1;
10100821;1;
10100830;1;
10100848;1;
10100856;1;
10100864;1;
10100872;1;
10100889;1;
10100897;1;
10100901;1;
10100910;1;
10100928;1;
10100936;1;
10100977;3;
10100985;1;
10100993;1;
10101003;1;
10101011;1;
10101020;1;
10101038;1;
10101046;1;
10101054;1;
10101062;1;
10101079;1;
10101087;1;
10101095;1;
10101100;1;
10101118;1;
10101126;1;
10101134;1;
10101142;1;
10101159;1;
10101167;1;
10101175;1;
10101183;1;
10101191;1;
10101206;1;
10101214;1;
10101222;1;
10101239;1;
10101247;1;
